Date,Open,High,Low,Close,Volume,Change
2019-03-04,20029,20147,19796,19822,31695,-0.005019576347756294
2019-03-05,19641,19712,19548,19667,96388,-0.007819594390071627
2019-03-06,19589,19674,19518,19657,18456,-0.0005084659582040851
2019-03-07,19577,19795,19476,19578,49854,-0.004018924556137726
2019-03-08,19407,19491,19198,19260,50213,-0.016242721422004336
2019-03-11,19259,19340,19150,19293,46949,0.001713395638629267
2019-03-12,19472,19597,19403,19469,101680,0.009122479655833793
2019-03-13,19398,19426,19203,19365,27577,-0.005341825466125605
2019-03-14,19426,19426,19268,19369,48930,0.00020655822359927356
2019-03-15,19353,19567,19353,19524,71701,0.008002478186793338
2019-03-18,19523,19523,19337,19412,42519,-0.005736529399713142
2019-03-19,19369,19427,19274,19332,30919,-0.004121162167731285
2019-03-20,19336,19536,19156,19539,68367,0.010707635009310934
2019-03-21,19824,20195,19824,20132,369064,0.03034955729566513
2019-03-22,20264,20350,20066,20180,153801,0.0023842638585336307
2019-03-25,19763,19838,19505,19588,141755,-0.029335976214073356
2019-03-26,19579,19674,19484,19642,14756,0.002756789871349863
2019-03-27,19578,19840,19419,19804,88960,0.008247632623969103
2019-03-28,19646,19806,19548,19647,1302604,-0.007927691375479662
2019-03-29,19721,19959,19631,19903,170522,0.013029979131674141
2019-04-01,20037,20247,20037,20156,113996,0.012711651509822675
2019-04-02,20276,20343,20139,20209,47292,0.002629489978170252
2019-04-03,20202,20638,20187,20600,738398,0.019347815329803453
2019-04-04,20648,20785,20460,20600,1888702,0.0
2019-04-05,20580,20632,20454,20537,52640,-0.0030582524271844935
2019-04-08,20607,20627,20367,20423,68072,-0.005550956809660668
2019-04-09,20498,20703,20442,20655,133145,0.011359741467952711
2019-04-10,20499,20718,20455,20694,32563,0.00188816267247649
2019-04-11,20780,20818,20688,20803,29801,0.005267227215618009
2019-04-12,20671,20804,20617,20714,401506,-0.00427822910157194
2019-04-15,20822,20864,20746,20846,266040,0.006372501689678511
2019-04-16,20872,20929,20740,20872,29176,0.0012472416770603623
2019-04-17,20946,21108,20890,20974,293418,0.0048869298581832865
2019-04-18,21049,21049,20541,20612,113433,-0.017259464098407507
2019-04-19,20708,20840,20606,20645,68542,0.001601009120900443
2019-04-22,20656,20792,20492,20631,52077,-0.0006781302978929871
2019-04-23,20626,20673,20492,20607,40421,-0.0011632979496873919
2019-04-24,20619,20619,20032,20176,381536,-0.020915222982481718
2019-04-25,20171,20470,20101,20423,98827,0.01224226804123707
