,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
651,009290,KR7009290008,광동제약,KOSPI,,5510,2,-10,-0.18,5520,5550,5480,26337,144807750,288838889010,52420851,STK
652,126720,KR7126720002,수산인더스트리,KOSPI,,20000,2,-50,-0.25,20050,20250,19870,36839,736062050,285720000000,14286000,STK
653,140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,23300,1,2300,10.95,21850,24150,20800,54338,1247670750,285456757900,12251363,KNX
654,091120,KR7091120006,이엠텍,KOSDAQ,우량기업부,16620,1,340,2.09,16390,16790,16040,98713,1620276120,284749396320,17132936,KSQ
655,148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,7920,2,-350,-4.23,8270,8290,7850,344340,2748658765,284014597680,35860429,KSQ
656,006060,KR7006060008,화승인더,KOSPI,,5100,2,-30,-0.58,5130,5130,5050,43972,223751150,282132000000,55320000,STK
657,265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,18420,1,160,0.88,18260,18580,18160,70121,1291036720,281483774820,15281421,KSQ
658,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2810,2,-5,-0.18,2815,2830,2765,178055,498980532,280986138270,99995067,KSQ
659,053610,KR7053610002,프로텍,KOSDAQ,우량기업부,25500,1,550,2.2,25050,25900,24800,31745,808301525,280500000000,11000000,KSQ
660,267980,KR7267980001,매일유업,KOSDAQ,우량기업부,35700,1,450,1.28,35350,35800,35100,10407,369866125,280017876600,7843638,KSQ
661,001270,KR7001270008,부국증권,KOSPI,,27000,2,-50,-0.18,27050,27250,26800,1946,52576950,279986922000,10369886,STK
662,001940,KR7001940006,KISCO홀딩스,KOSPI,,19740,1,30,0.15,19700,19740,19540,1736,34050210,279841741200,14176380,STK
663,104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,22150,3,0,0.0,22000,22700,21800,132387,2941461175,279267200000,12608000,KSQ
664,041020,KR7041020009,폴라리스오피스,KOSDAQ,우량기업부,5615,1,25,0.45,5600,5640,5470,428619,2379614620,279208671270,49725498,KSQ
665,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,32350,1,2250,7.48,29900,32350,28900,318753,9963333550,277916585500,8590930,KSQ
666,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,25050,3,0,0.0,25100,25100,24950,579,14488650,277804500000,11090000,KSQ
667,006390,KR7006390009,한일현대시멘트,KOSPI,,14360,2,-30,-0.21,14330,14400,14280,5174,74126220,277545369920,19327672,STK
668,016590,KR7016590002,신대양제지,KOSPI,,6880,2,-270,-3.78,7090,7090,6850,43299,299361130,277249001600,40297820,STK
669,015360,KR7015360001,예스코홀딩스,KOSPI,,46200,2,-300,-0.65,46500,46500,45600,5080,233578125,277200000000,6000000,STK
670,012030,KR7012030003,DB,KOSPI,,1376,1,20,1.47,1356,1391,1330,329128,448832020,276815331808,201173933,STK
671,230360,KR7230360000,에코마케팅,KOSDAQ,우량기업부,8780,1,60,0.69,8780,8790,8610,27029,234754150,276289294620,31468029,KSQ
672,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,24650,2,-450,-1.79,24850,24900,23900,99478,2428503300,276080000000,11200000,STK
673,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,23200,1,650,2.88,22550,23800,22150,148213,3427903000,275420795200,11871586,KSQ
674,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,16720,1,30,0.18,16690,16910,16220,339723,5611513015,275025758480,16448909,KSQ
675,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,44300,1,1200,2.78,43700,44700,43100,75006,3309140100,274559439000,6197730,KSQ
676,058430,KR7058430000,포스코스틸리온,KOSPI,,45750,2,-1750,-3.68,47400,47550,43600,158715,7183538250,274500000000,6000000,STK
677,024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,1897,2,-238,-11.15,1530,2030,1530,5599849,10116219465,273744921331,144304123,KSQ
678,054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,22550,1,100,0.45,22600,22600,22000,36954,821084675,272627064600,12089892,KSQ
679,007690,KR7007690001,국도화학,KOSPI,,30200,2,-350,-1.15,30350,30400,30100,2212,66847100,272120603200,9010616,STK
680,108670,KR7108670001,LX하우시스,KOSPI,,30300,2,-400,-1.3,30650,31000,30200,9130,276989400,271720401000,8967670,STK
681,010690,KR7010690006,화신,KOSPI,,7770,2,-30,-0.38,7780,7830,7610,71174,549176150,271331585700,34920410,STK
682,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,17730,2,-140,-0.78,17800,17840,17350,28096,494895390,271208771190,15296603,KSQ
683,088260,KR7088260005,이리츠코크렙,KOSPI,,4280,2,-10,-0.23,4330,4330,4275,17878,76552535,271102005200,63341590,STK
684,000520,KR7000520007,삼일제약,KOSPI,,12490,2,-100,-0.79,12450,12660,12340,72275,898539820,270930719390,21691811,STK
685,304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,22250,2,-1200,-5.12,23450,23500,22150,202744,4574317300,269905138000,12130568,KSQ
686,256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,3935,2,-25,-0.63,3910,3970,3855,201525,788064041,269133876410,68394886,KSQ
687,950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),5200,1,100,1.96,5090,5200,5020,41320,213071840,269081009600,51746348,KSQ
688,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,16610,2,-240,-1.42,16540,16910,16470,59557,991401215,268234557800,16148980,KSQ
689,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,14380,2,-800,-5.27,14890,15770,14250,969620,14483431360,267707427000,18616650,KSQ
690,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,8430,2,-210,-2.43,7950,8600,7600,7663335,61138990730,267592748160,31742912,KSQ
691,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3305,2,-140,-4.06,3475,3475,3285,390116,1298579847,267209250000,80850000,KSQ
692,095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,8590,2,-40,-0.46,8710,8730,8440,110560,947068900,266375891410,31009999,KSQ
693,067390,KR7067390005,아스트,KOSDAQ,중견기업부,737,1,7,0.96,734,768,731,451670,335913228,265436135723,360157579,KSQ
694,051905,KR7051901007,LG생활건강우,KOSPI,,126400,1,900,0.72,125000,126900,124900,2425,305141950,265401700800,2099697,STK
695,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,12450,1,260,2.13,12010,12800,11850,364643,4503810565,265039135800,21288284,KSQ
696,001390,KR7001390004,KG케미칼,KOSPI,,3870,3,0,0.0,3925,3925,3800,123350,472698302,264975184800,68469040,STK
697,122900,KR7122900004,아이마켓코리아,KOSPI,,7890,1,20,0.25,7850,7900,7850,14156,111470020,263753547600,33428840,STK
698,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,48250,2,-750,-1.53,48800,49000,47150,8215,393730700,263203750000,5455000,KSQ
699,011500,KR7011500006,한농화성,KOSPI,,16790,2,-600,-3.45,17300,17300,16250,290391,4807721845,262545935180,15637042,STK
700,001790,KR7001790005,대한제당,KOSPI,,2920,1,35,1.21,2905,2925,2880,270894,787962884,261914013600,89696580,STK
701,122640,KR7122640006,예스티,KOSDAQ,벤처기업부,12500,1,10,0.08,12730,12780,12300,38681,485739880,261626350000,20930108,KSQ
702,371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,12430,2,-220,-1.74,12300,12650,12240,18240,225622870,261533265840,21040488,KSQ
703,089970,KR7089970008,브이엠,KOSDAQ,우량기업부,10840,1,350,3.34,10510,11090,10300,194476,2113059615,260979449800,24075595,KSQ
704,065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,27350,2,-500,-1.8,27800,27800,26500,38243,1027405100,260645500000,9530000,KSQ
705,023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3370,2,-5,-0.15,3375,3385,3325,58369,195540501,260537608310,77310863,KSQ
706,360070,KR7360070007,탑머티리얼,KOSDAQ,중견기업부,32050,2,-1000,-3.03,33050,33450,31300,38595,1234247400,259968543150,8111343,KSQ
707,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,8030,1,530,7.07,7400,8100,7390,295305,2336160020,259343223700,32296790,KSQ
708,009680,KR7009680000,모토닉,KOSPI,,9220,3,0,0.0,9220,9270,9100,16386,150323360,258621000000,28050000,STK
709,027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,2130,2,-25,-1.16,2135,2165,2105,157840,335820415,257613714780,120945406,KSQ
710,298830,KR7298830001,슈어소프트테크,KOSDAQ,벤처기업부,4890,2,-65,-1.31,4910,4975,4805,174222,847530283,257307208290,52619061,KSQ
711,009160,KR7009160003,SIMPAC,KOSPI,,3930,2,-65,-1.63,4000,4000,3900,24684,96938090,257137997880,65429516,STK
712,121800,KR7121800007,비덴트,KOSDAQ,투자주의환기종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
713,011930,KR7011930005,신성이엔지,KOSPI,,1245,2,-4,-0.32,1247,1257,1218,305970,378324889,256280947995,205848151,STK
714,004380,KR7004380002,삼익THK,KOSPI,,12200,1,1330,12.24,10800,12500,10585,3245575,39171864750,256200000000,21000000,STK
715,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,4800,1,5,0.1,4795,4840,4730,62899,299975826,254998243200,53124634,KSQ
716,014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,5585,1,5,0.09,5610,5650,5310,1128534,6164228580,254528896685,45573661,KSQ
717,216080,KR7216080002,제테마,KOSDAQ,기술성장기업부,7100,1,10,0.14,7090,7180,6990,45870,324566150,254496077800,35844518,KSQ
718,126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,16980,2,-70,-0.41,17020,17090,16720,52769,889472875,253717061760,14942112,KSQ
719,034830,KR7034830000,한국토지신탁,KOSPI,,1003,1,3,0.3,1001,1005,998,162339,162601211,253246697690,252489230,STK
720,001200,KR7001200005,유진투자증권,KOSPI,,2610,1,40,1.56,2570,2625,2535,442215,1142005380,252821350980,96866418,STK
721,200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,18770,1,180,0.97,18230,19260,18230,98547,1857226565,252284228940,13440822,KSQ
722,086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,11920,1,10,0.08,11630,12170,11630,60473,726989070,251918781920,21134126,KSQ
723,006220,KR7006220008,제주은행,KOSPI,,7840,1,90,1.16,7750,7860,7720,35251,274037390,251889588160,32128774,STK
724,295310,KR7295310007,에이치브이엠,KOSDAQ,기술성장기업부,21150,2,-850,-3.86,21450,21600,20600,254222,5348382750,251725840650,11901931,KSQ
725,150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,251537720850,42997901,KSQ
726,308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,19640,1,240,1.24,19390,19730,18900,211993,4092254180,251411816760,12801009,KSQ
727,151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5120,2,-80,-1.54,5170,5170,5000,61937,313326075,251407370240,49103002,KSQ
728,005945,KR7005941000,NH투자증권우,KOSPI,,13320,1,20,0.15,13300,13350,13280,48376,643752085,251361293760,18870968,STK
729,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,13820,2,-210,-1.5,13740,14360,13320,628645,8654014620,251142042840,18172362,KSQ
730,016610,KR7016610008,DB금융투자,KOSPI,,5910,2,-20,-0.34,5930,5940,5870,26847,158169055,250858158990,42446389,STK
731,298690,KR7298690009,에어부산,KOSPI,,2145,2,-25,-1.15,2185,2185,2135,120990,259795410,250192800000,116640000,STK
732,002810,KR7002810000,삼영무역,KOSPI,,13520,1,20,0.15,13430,13530,13430,3681,49655290,249673136960,18466948,STK
733,255220,KR7255220006,SG,KOSDAQ,중견기업부,2525,2,-5,-0.2,2470,2540,2450,919819,2291731043,248472625000,98405000,KSQ
734,058820,KR7058820002,CMG제약,KOSDAQ,우량기업부,1788,2,-24,-1.32,1815,1821,1763,305057,544840646,248339332272,138892244,KSQ
735,114810,KR7114810005,한솔아이원스,KOSDAQ,중견기업부,8530,3,0,0.0,8490,8590,8310,112375,957665610,248335374220,29113174,KSQ
736,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,7660,2,-20,-0.26,7690,7720,7570,64322,490553465,247921093480,32365678,KSQ
737,009470,KR7009470006,삼화전기,KOSPI,,37400,1,300,0.81,36600,38400,36200,60021,2249809300,247356868000,6613820,STK
738,089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,15470,2,-160,-1.02,15470,15560,15240,27875,428427670,247350402390,15989037,KSQ
739,039840,KR7039840004,디오,KOSDAQ,우량기업부,16480,1,170,1.04,16270,16510,16250,17791,291952315,246899322400,14981755,KSQ
740,005500,KR7005500004,삼진제약,KOSPI,,17750,2,-50,-0.28,17800,17860,17650,6768,119915460,246725000000,13900000,STK
741,000480,KR7000480004,CR홀딩스,KOSPI,,5260,2,-40,-0.75,5260,5300,5260,3314,17459390,246643977400,46890490,STK
742,096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
743,017390,KR7017390006,서울가스,KOSPI,,49050,1,50,0.1,49000,49200,48900,1274,62379750,245250000000,5000000,STK
744,226320,KR7226320000,잇츠한불,KOSPI,,11160,2,-20,-0.18,11100,11300,11010,13233,146716895,244731155400,21929315,STK
745,029460,KR7029460003,케이씨,KOSPI,,18490,2,-80,-0.43,18750,18790,18280,4285,78999850,244646052870,13231263,STK
746,182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,16730,1,130,0.78,16490,16830,16390,42125,701396405,243782148610,14571557,KSQ
747,001230,KR7001230002,동국홀딩스,KOSPI,,7660,2,-50,-0.65,7600,7730,7560,16964,129451170,243591699780,31800483,STK
748,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,19990,1,90,0.45,19850,20150,19700,19061,379160185,242347065850,12123415,KSQ
749,008060,KR7008060006,대덕,KOSPI,,7150,1,10,0.14,7140,7150,7130,43782,312562355,242314572500,33890150,STK
750,035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,8680,1,50,0.58,8660,8700,8600,44785,387457175,242210487120,27904434,KSQ
751,083930,KR7083930008,아바코,KOSDAQ,우량기업부,16240,1,260,1.63,16100,16340,15910,89211,1442473355,242183839520,14912798,KSQ
752,005720,KR7005720008,넥센,KOSPI,,4515,3,0,0.0,4530,4530,4485,17164,77447275,241751056155,53543977,STK
753,356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,8420,2,-300,-3.44,8350,8550,8320,471840,3977724050,240336202640,28543492,KSQ
754,118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,9650,1,50,0.52,9590,9670,9430,71735,686196295,239918203500,24861990,KSQ
755,432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,17090,2,-500,-2.84,17220,17910,17000,1325764,23228023380,239455031080,14011412,KSQ
756,079940,KR7079940003,가비아,KOSDAQ,우량기업부,17680,1,430,2.49,17200,18000,17000,145938,2577092270,239310893120,13535684,KSQ
757,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,24250,1,4980,25.84,19300,24800,19300,4987056,114802711250,238441277500,9832630,KSQ
758,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,7220,1,70,0.98,7010,7350,7000,626643,4504810740,237207504500,32854225,KSQ
759,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,28700,2,-600,-2.05,27400,29000,27300,307043,8586665100,237062000000,8260000,KSQ
760,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,17300,2,-130,-0.75,17430,17620,17170,49498,861094960,236657339500,13679615,STK
761,090360,KR7090360009,로보스타,KOSDAQ,중견기업부,24250,2,-400,-1.62,24500,24900,23950,44414,1077208375,236437500000,9750000,KSQ
762,007460,KR7007460009,에이프로젠,KOSPI,,756,2,-21,-2.7,774,774,754,1050724,798890003,235740967056,311826676,STK
763,092230,KR7092230002,KPX홀딩스,KOSPI,,55800,2,-100,-0.18,55300,55900,55100,2009,111433550,235735246800,4224646,STK
764,037710,KR7037710001,광주신세계,KOSPI,,29600,1,50,0.17,29600,29650,29550,23148,685431225,235532824000,7957190,STK
765,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,24100,1,200,0.84,23900,24250,23550,18681,448094950,234975000000,9750000,KSQ
766,043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,11170,1,10,0.09,11170,11170,10970,4479,49493295,234570000000,21000000,KSQ
767,402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,20450,2,-650,-3.08,21100,21100,20100,26347,537723550,234506039600,11467288,KSQ
768,208340,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,233786229820,80201108,KSQ
769,452260,KR7452260003,한화갤러리아,KOSPI,,1204,2,-33,-2.67,1223,1243,1188,646832,780542595,233406970440,193859610,STK
770,060150,KR7060150000,인선이엔티,KOSDAQ,우량기업부,5000,2,-10,-0.2,5080,5080,4965,19176,95713945,232818060000,46563612,KSQ
771,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,13070,1,510,4.06,13620,14300,13020,5352272,73885818440,232394441710,17780753,KSQ
772,334890,KR7334890001,이지스밸류리츠,KOSPI,,4495,1,5,0.11,4485,4500,4450,24114,107876730,231238393155,51443469,STK
773,263720,KR7263720005,디앤씨미디어,KOSDAQ,우량기업부,18390,2,-300,-1.61,18640,18640,17810,35656,648528405,230325058470,12524473,KSQ
774,425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,20200,1,1140,5.98,19450,20800,19100,100513,2029981415,229896200000,11381000,KSQ
775,054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,15180,1,410,2.78,14800,15420,14580,96627,1454581920,229889456940,15144233,KSQ
776,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,24500,1,50,0.2,24450,24800,24000,40793,1001005900,229480279000,9366542,KSQ
777,112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,22600,2,-50,-0.22,22300,23400,21950,228768,5203408625,228498317000,10110545,KSQ
778,138490,KR7138490008,코오롱ENP,KOSPI,,6000,2,-20,-0.33,6010,6030,5920,30887,183912555,228000000000,38000000,STK
779,003350,KR7003350006,한국화장품제조,KOSPI,,50300,1,200,0.4,51500,51600,47700,94550,4700414075,227959600000,4532000,STK
780,048870,KR7048870000,시너지이노베이션,KOSDAQ,우량기업부,2745,1,5,0.18,2730,2780,2700,95530,260454313,227075038515,82723147,KSQ
781,004360,KR7004360004,세방,KOSPI,,11690,3,0,0.0,11720,11720,11550,8579,99711660,225718586100,19308690,STK
782,000430,KR7000430009,대원강업,KOSPI,,3620,2,-15,-0.41,3630,3650,3615,31928,115689747,224440000000,62000000,STK
783,060720,KR7060720000,KH바텍,KOSDAQ,우량기업부,9450,2,-50,-0.53,9500,9580,9360,42740,403034015,223751826900,23677442,KSQ
784,002150,KR7002150001,도화엔지니어링,KOSPI,,6620,3,0,0.0,6700,6700,6550,19173,126410320,223226400000,33720000,STK
785,473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,20500,1,1320,6.88,19350,20800,17910,87053,1737647020,222786148500,10867617,KSQ
786,061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,3830,1,35,0.92,3795,3865,3780,60947,233707277,222457912980,58083006,KSQ
787,096760,KR7096760004,JW홀딩스,KOSPI,,3005,2,-10,-0.33,3015,3065,2985,17581,53062735,222144450710,73924942,STK
788,005160,KR7005160007,동국산업,KOSDAQ,우량기업부,4090,2,-30,-0.73,4095,4150,4020,58861,239320543,221859931380,54244482,KSQ
789,045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3145,2,-5,-0.16,3140,3165,3100,160750,502978408,221638770665,70473377,KSQ
790,001510,KR7001510007,SK증권,KOSPI,,467,3,0,0.0,467,469,464,355428,165563529,220699609857,472590171,STK
791,006340,KR7006340004,대원전선,KOSPI,,2940,2,-20,-0.68,2955,2975,2880,586701,1709431526,220438774500,74979175,STK
792,036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,9790,2,-120,-1.21,9820,9910,9630,92445,902653115,220101403720,22482268,KSQ
793,001630,KR7001630003,종근당홀딩스,KOSPI,,43650,2,-150,-0.34,44050,44050,43600,519,22701250,218680432650,5009861,STK
794,214420,KR7214420002,토니모리,KOSPI,,9090,1,50,0.55,9520,9850,9060,2031559,19170715835,218658122910,24054799,STK
795,001130,KR7001130004,대한제분,KOSPI,,129300,2,-100,-0.08,128700,130800,128700,328,42415400,218517000000,1690000,STK
796,036200,KR7036200004,유니셈,KOSDAQ,우량기업부,7120,1,120,1.71,7050,7220,6980,185646,1320843035,218329267760,30664223,KSQ
797,039570,KR7039570007,HDC랩스,KOSPI,,8410,2,-60,-0.71,8320,8440,8320,9050,75505590,218303424410,25957601,STK
