Date,Open,High,Low,Close,Volume,Change
2021-12-16,10519,10537,10519,10539,11,0.006398013750954945
2021-12-17,10567,10658,10567,10658,10,0.011291393870386246
2021-12-20,10662,10662,10461,10472,21,-0.01745167948958526
2021-12-21,10533,10533,10437,10486,10,0.0013368983957218195
2021-12-22,10509,10509,10466,10481,10,-0.0004768262445165039
2021-12-23,10576,10576,10471,10472,1367,-0.000858696689247207
2021-12-24,10600,10600,10542,10582,21,0.010504201680672232
2021-12-27,10658,10658,10537,10562,95,-0.00189000189000188
2021-12-28,10643,10643,10528,10620,46,0.005491384207536365
2021-12-29,10810,10810,10724,10735,230,0.010828625235404843
2021-12-30,10686,10705,10643,10668,23,-0.006241266884024266
2022-01-03,10753,10753,10648,10691,29,0.0021559805024371492
2022-01-04,10782,10782,10633,10744,23,0.004957440838088134
2022-01-05,10796,10796,10638,10653,27,-0.008469843633655993
2022-01-06,10619,10658,10542,10544,42,-0.010231859570074109
2022-01-07,10638,10671,10600,10663,20,0.011286039453717756
2022-01-10,10734,10734,10562,10605,23,-0.005439369783363013
2022-01-11,10643,10643,10499,10510,31,-0.008958038661008971
2022-01-12,10615,10691,10615,10691,230,0.017221693625118828
2022-01-13,10786,10786,10686,10701,39,0.0009353661958657611
2022-01-14,10701,10701,10533,10558,231,-0.013363237080646684
2022-01-17,10523,10523,10375,10404,52,-0.014586095851487069
2022-01-18,10471,10471,10245,10257,144,-0.014129181084198361
2022-01-19,10222,10336,10193,10218,60,-0.0038022813688213253
2022-01-20,10280,10303,10217,10280,170,0.006067723624975541
2022-01-21,10293,10293,10155,10199,30,-0.007879377431906587
2022-01-24,10212,10212,9993,10013,36,-0.018237082066869248
2022-01-25,10074,10074,9691,9721,33,-0.029162089283930936
2022-01-26,9767,9811,9706,9706,30,-0.001543051126427275
2022-01-27,9763,9763,9333,9333,53,-0.03842983721409432
2022-01-28,9428,9628,9313,9630,100,0.03182256509161041
2022-02-03,9834,9882,9772,9802,271,0.01786085150571126
2022-02-04,9839,9997,9806,9993,55,0.019485819220567135
2022-02-07,10088,10088,9897,10003,95,0.001000700490343176
2022-02-08,10112,10112,9930,9993,45,-0.0009997000899729658
2022-02-09,10112,10145,10059,10146,20,0.015310717502251547
2022-02-10,10179,10193,10126,10146,41,0.0
